publication,firstName,lastName,networkId,rank
https://scholars.uow.edu.au/display/publication118066,Shujun,Zhang,shujun,7
https://scholars.uow.edu.au/display/publication38486,Mark,Reid,mreid,4
https://scholars.uow.edu.au/display/publication38486,Rian ,Dippenaar,rian,7
https://scholars.uow.edu.au/display/publication40853,Haiping,Du,hdu,1
https://scholars.uow.edu.au/display/publication68730,Nadia,Crittenden,nadiac,3
https://scholars.uow.edu.au/display/publication68730,Peter,Caputi,pcaputi,2
https://scholars.uow.edu.au/display/publication82327,Lois,Holloway,loish,4
https://scholars.uow.edu.au/display/publication71373,Nathan,Brownlowe,nathanb,1
https://scholars.uow.edu.au/display/publication99219,Vitor,Sencadas,victors,1
https://scholars.uow.edu.au/display/publication6637,Will,Price,wprice,1
https://scholars.uow.edu.au/display/publication6637,William,Price,wprice,1
https://scholars.uow.edu.au/display/publication93151,James,Reveley,jreveley,1
https://scholars.uow.edu.au/display/publication106801,Shujun,Zhang,shujun,2
https://scholars.uow.edu.au/display/publication30220,Robert,Barry,rbarry,2
https://scholars.uow.edu.au/display/publication30220,Adam,Clarke,aclarke,1
https://scholars.uow.edu.au/display/publication41465,Xun,Xu,xun,2
https://scholars.uow.edu.au/display/publication41465,Shi,Dou,shi,7
https://scholars.uow.edu.au/display/publication41465,S,Dou,shi,7
https://scholars.uow.edu.au/display/publication54281,Allen,Nutman,anutman,1
https://scholars.uow.edu.au/display/publication70710,David,Ayre,dja,2
https://scholars.uow.edu.au/display/publication70710,Justin,Lathlean,justinl,1
https://scholars.uow.edu.au/display/publication70710,Todd,Minchinton,tminch,3
https://scholars.uow.edu.au/display/publication114173,Rodney,Croft,rcroft,5
https://scholars.uow.edu.au/display/publication81574,Nagesh,Pai,nagesh,1
https://scholars.uow.edu.au/display/publication62396,Xiaolin,Wang,xiaolin,2
https://scholars.uow.edu.au/display/publication62396,C,Zhang,czhang,5
https://scholars.uow.edu.au/display/publication101852,Jung Ho,Kim,jhk,5
https://scholars.uow.edu.au/display/publication110419,Owen,Price,oprice,3
https://scholars.uow.edu.au/display/publication90138,Michael,Adams,madams,1
https://scholars.uow.edu.au/display/publication70419,Montserrat,Ros,montse,2
https://scholars.uow.edu.au/display/publication92050,Martin,Bunder,mbunder,1
https://scholars.uow.edu.au/display/publication92050,Martin,Bunder,mbunder,1
https://scholars.uow.edu.au/display/publication117321,Val,Wilson,vwilson,3
https://scholars.uow.edu.au/display/publication87497,Zaiping,Guo,zguo,5
https://scholars.uow.edu.au/display/publication87497,Wei,Pang,wkpang,1
https://scholars.uow.edu.au/display/publication76316,Chris,Fergusson,cferguss,1
https://scholars.uow.edu.au/display/publication94311,Andrew,Kostryzhev,andrii,1
https://scholars.uow.edu.au/display/publication89625,Tao,Yu,taoy,1
https://scholars.uow.edu.au/display/publication89625,Alex,Remennikov,alexrem,2
https://scholars.uow.edu.au/display/publication38866,Anne,Cusick,acusick,3
https://scholars.uow.edu.au/display/publication80979,Ian,Buchanan,ibuchana,1
https://scholars.uow.edu.au/display/publication38977,Maxime,Aubert ,maubert,3
https://scholars.uow.edu.au/display/publication95612,Cholachat,Rujikiatkamjorn,cholacha,3
https://scholars.uow.edu.au/display/publication95612,Richard,Kelly,,4
https://scholars.uow.edu.au/display/publication95612,Buddhima,Indraratna,indra,1
https://scholars.uow.edu.au/display/publication26221,J,Vinod,vinod,2
https://scholars.uow.edu.au/display/publication121395,Zhenxiang,Cheng,cheng,7
https://scholars.uow.edu.au/display/publication121395,Hua,Liu,hua,8
https://scholars.uow.edu.au/display/publication121395,Hua-Kun,Liu,hua,8
https://scholars.uow.edu.au/display/publication121002,Georgios,Kokogiannakis,gkg,3
https://scholars.uow.edu.au/display/publication123765,Weihua,Li,weihuali,6
https://scholars.uow.edu.au/display/publication123765,Gordon,Wallace,gwallace,5
https://scholars.uow.edu.au/display/publication123765,Caiyun,Wang,caiyun,4
https://scholars.uow.edu.au/display/publication80482,Daniel,Hutto,ddhutto,1
https://scholars.uow.edu.au/display/publication22173,Paul,Keller,keller,3
https://scholars.uow.edu.au/display/publication87045,Valerie,Harwood,vharwood,2
https://scholars.uow.edu.au/display/publication57191,Gursel,Alici,gursel,2
https://scholars.uow.edu.au/display/publication21119,Pawel,Wagner,pawel,2
https://scholars.uow.edu.au/display/publication112761,Nicholas,Zwar,nzwar,1
https://scholars.uow.edu.au/display/publication32235,Gordon,Wallace,gwallace,4
https://scholars.uow.edu.au/display/publication31432,Michael,Jones,mjones,1
https://scholars.uow.edu.au/display/publication26787,Michael,Jones,mjones,5
https://scholars.uow.edu.au/display/publication64052,Ian,Wilson,ianwil,2
https://scholars.uow.edu.au/display/publication110352,Xuwei,Li,xuwei,1
https://scholars.uow.edu.au/display/publication23913,Debra,Dudek,debrad,1
https://scholars.uow.edu.au/display/publication102753,Kashem,Muttaqi,kashem,4
https://scholars.uow.edu.au/display/publication38803,Ronald,Sluyter,rsluyter,2
https://scholars.uow.edu.au/display/publication113531,Michael,Burri,mburri,1
https://scholars.uow.edu.au/display/publication115413,Bethany,Hoye,bhoye,1
https://scholars.uow.edu.au/display/publication128357,Mark,Allen,markal,23
https://scholars.uow.edu.au/display/publication66031,Susanna,Guatelli,susanna,2
https://scholars.uow.edu.au/display/publication22389,Nicholas,Dixon,nickd,5
https://scholars.uow.edu.au/display/publication20870,Simone,Favelle,skeane,1
https://scholars.uow.edu.au/display/publication91248,Buyung,Kosasih,buyung,4
https://scholars.uow.edu.au/display/publication91248,Anh,Tieu,ktieu,2
https://scholars.uow.edu.au/display/publication91248,Hongtao,Zhu,hongtao,3
https://scholars.uow.edu.au/display/publication100430,Kashem,Muttaqi,kashem,2
https://scholars.uow.edu.au/display/publication100430,Danny,Sutanto,soetanto,3
https://scholars.uow.edu.au/display/publication56950,Tony,Okely,tokely,5
https://scholars.uow.edu.au/display/publication56950,Anthony,Okely,tokely,5
https://scholars.uow.edu.au/display/publication116876,David,Adams,djadams,7
https://scholars.uow.edu.au/display/publication116876,Han Shen,Tae,hstae,6
https://scholars.uow.edu.au/display/publication33524,Aidan,Sims,asims,1
https://scholars.uow.edu.au/display/publication6378,Rodney,Nillsen,nillsen,1
https://scholars.uow.edu.au/display/publication112859,Rachel,Jones,rachelj,1
https://scholars.uow.edu.au/display/publication128497,Jacqueline,Barnes,jbarnes,1
https://scholars.uow.edu.au/display/publication128497,Ted,Melhuish,melhuish,2
https://scholars.uow.edu.au/display/publication105589,Weihua,Li,weihuali,3
https://scholars.uow.edu.au/display/publication128328,Samantha,Broyd,sbroyd,2
https://scholars.uow.edu.au/display/publication128328,Nadia,Solowij,nadia,8
https://scholars.uow.edu.au/display/publication128328,Mark,Schira,mschira,4
https://scholars.uow.edu.au/display/publication5136,Brin,Grenyer,grenyer,2
https://scholars.uow.edu.au/display/publication96053,Peter,Caputi,pcaputi,2
https://scholars.uow.edu.au/display/publication96053,Gordon,Davies,gordond,1
https://scholars.uow.edu.au/display/publication129467,Renee,Middlemost,reneem,1
https://scholars.uow.edu.au/display/publication31332,Paul,Else,pelse,9
https://scholars.uow.edu.au/display/publication98197,Lowell,Bautista,lowell,3
https://scholars.uow.edu.au/display/publication93148,Jiangtao,Xi,jiangtao,6
https://scholars.uow.edu.au/display/publication109396,Sam,Lin,samlin,1
https://scholars.uow.edu.au/display/publication42476,Md. Shahriar,Hossain,shahriar,2
https://scholars.uow.edu.au/display/publication37587,Karen,Walton,kwalton,4
https://scholars.uow.edu.au/display/publication22945,Gordon,Wallace,gwallace,7
https://scholars.uow.edu.au/display/publication22945,Jun,Chen,junc,1
https://scholars.uow.edu.au/display/publication22945,Caiyun,Wang,caiyun,6
https://scholars.uow.edu.au/display/publication108353,Angela,Brown,angelab,1
https://scholars.uow.edu.au/display/publication89493,Paul,Keller,keller,3
https://scholars.uow.edu.au/display/publication89493,Haibo,Yu,hyu,2
https://scholars.uow.edu.au/display/publication103029,Colleen,McGloin,cmcgloin,1
https://scholars.uow.edu.au/display/publication95849,Stuart,Johnstone,sjohnsto,3
https://scholars.uow.edu.au/display/publication95849,Susan,Thomas,sthomas,1
https://scholars.uow.edu.au/display/publication39090,Allen,Nutman,anutman,2
https://scholars.uow.edu.au/display/publication64643,Willy,Susilo,wsusilo,2
https://scholars.uow.edu.au/display/publication116413,Zhenxiang,Cheng,cheng,3
https://scholars.uow.edu.au/display/publication105594,Yi,Mu,ymu,3
https://scholars.uow.edu.au/display/publication127356,Long,Nghiem,longn,5
https://scholars.uow.edu.au/display/publication127356,Sihuang,Xie,sihuang,2
https://scholars.uow.edu.au/display/publication105399,Ting,Ren,tren,2
https://scholars.uow.edu.au/display/publication125848,Annette,Braunack-Mayer,abmayer,5
https://scholars.uow.edu.au/display/publication107219,Zhenxiang,Cheng,cheng,5
https://scholars.uow.edu.au/display/publication77365,Thomas,Birtchnell,tbirtchn,1
https://scholars.uow.edu.au/display/publication106333,Aleicia,Holland,aleicia,1
https://scholars.uow.edu.au/display/publication91639,Anita,Quigley,anitaq,7
https://scholars.uow.edu.au/display/publication91639,Gordon,Wallace,gwallace,5
https://scholars.uow.edu.au/display/publication72894,Jenny,Fisher,jennyf,25
https://scholars.uow.edu.au/display/publication121507,Wenping,Sun,wenping,1
https://scholars.uow.edu.au/display/publication32876,Yasmine,Probst,yasmine,1
https://scholars.uow.edu.au/display/publication28491,Claire,Lowrie,clowrie,2
https://scholars.uow.edu.au/display/publication28491,Julia,Martinez,juliam,1
https://scholars.uow.edu.au/display/publication127082,Yoshio,Bando,yoshio,6
https://scholars.uow.edu.au/display/publication26793,Yasmine,Probst,yasmine,1
https://scholars.uow.edu.au/display/publication27057,Anthony,Dosseto,tonyd,1
https://scholars.uow.edu.au/display/publication112175,Ted,Melhuish,melhuish,2
https://scholars.uow.edu.au/display/publication110308,Alison,Rutherford,alisonr,5
https://scholars.uow.edu.au/display/publication32291,Muttucumaru,Sivakumar,siva,2
https://scholars.uow.edu.au/display/publication38968,Grace,McCarthy,gracemc,1
https://scholars.uow.edu.au/display/publication127100,Dylan,Cliff,dylanc,11
https://scholars.uow.edu.au/display/publication101404,Dana,Perlman,dperlman,1
https://scholars.uow.edu.au/display/publication25024,Katarina,Mikac,kmikac,1
https://scholars.uow.edu.au/display/publication90396,Song-Ping,Zhu ,spz,3
https://scholars.uow.edu.au/display/publication104418,Yan-Xia,Lin,yanxia,1
https://scholars.uow.edu.au/display/publication61990,Siobhan,McHugh,smchugh,1
https://scholars.uow.edu.au/display/publication83097,Zhenguo,Huang,zhenguo,1
https://scholars.uow.edu.au/display/publication74780,Hai,Yu,hailiang,1
https://scholars.uow.edu.au/display/publication28043,Mary,Barrett,mbarrett,1
https://scholars.uow.edu.au/display/publication117534,Willy,Susilo,wsusilo,3
https://scholars.uow.edu.au/display/publication117534,Casey,Chow,caseyc,2
https://scholars.uow.edu.au/display/publication24996,Anatoly,Rosenfeld,anatoly,6
https://scholars.uow.edu.au/display/publication93150,Ting,Ren,tren,2
https://scholars.uow.edu.au/display/publication89833,Faisal,Hai,faisal,2
https://scholars.uow.edu.au/display/publication89833,Luong,Nguyen,luong,1
https://scholars.uow.edu.au/display/publication89833,Will,Price,wprice,7
https://scholars.uow.edu.au/display/publication89833,William,Price,wprice,7
https://scholars.uow.edu.au/display/publication89833,Long,Nghiem,longn,8
https://scholars.uow.edu.au/display/publication129972,Stephen,Pyne,spyne,4
https://scholars.uow.edu.au/display/publication106265,David,Adams,djadams,1
https://scholars.uow.edu.au/display/publication88192,Leona,Tam,ltam,2
https://scholars.uow.edu.au/display/publication105610,Buddhima,Indraratna,indra,3
https://scholars.uow.edu.au/display/publication105610,Trung,Ngo,trung,1
https://scholars.uow.edu.au/display/publication105610,Cholachat,Rujikiatkamjorn,cholacha,2
https://scholars.uow.edu.au/display/publication23592,Adam,Lucas,alucas,1
https://scholars.uow.edu.au/display/publication30603,Grace,McCarthy,gracemc,1
https://scholars.uow.edu.au/display/publication30603,Ann,Rogerson,annr,2
https://scholars.uow.edu.au/display/publication92159,Stuart,Kaye,skaye,1
https://scholars.uow.edu.au/display/publication106111,David,Adams,djadams,1
https://scholars.uow.edu.au/display/publication99755,Will,Price,wprice,4
https://scholars.uow.edu.au/display/publication99755,William,Price,wprice,4
https://scholars.uow.edu.au/display/publication99755,Long,Nghiem,longn,5
https://scholars.uow.edu.au/display/publication130104,Corinne,Cortese,corinne,1
https://scholars.uow.edu.au/display/publication87396,Joanna,Russell,jrussell,2
https://scholars.uow.edu.au/display/publication116358,Gordon,Waitt ,gwaitt,5
https://scholars.uow.edu.au/display/publication116358,Christopher,Magee,cmagee,3
https://scholars.uow.edu.au/display/publication116358,Paul,Cooper,pcooper,4
https://scholars.uow.edu.au/display/publication87471,Luping ,Zhou,lupingz,1
https://scholars.uow.edu.au/display/publication29697,Melissa,Boyde,boyde,1
https://scholars.uow.edu.au/display/publication99451,Zhenxiang,Cheng,cheng,8
https://scholars.uow.edu.au/display/publication52754,Richard,Kenchington,rkenchin,2
https://scholars.uow.edu.au/display/publication52754,Martin,Tsamenyi,tsamenyi,1
https://scholars.uow.edu.au/display/publication36883,David,Griffith,griffith,4
https://scholars.uow.edu.au/display/publication36883,Stephen,Wilson,swilson,7
https://scholars.uow.edu.au/display/publication49970,Buddhima,Indraratna,indra,2
https://scholars.uow.edu.au/display/publication49970,Cholachat,Rujikiatkamjorn,cholacha,3
https://scholars.uow.edu.au/display/publication44430,Ian,Willis,iwillis,1
https://scholars.uow.edu.au/display/publication102472,Susanna,Guatelli,susanna,3
https://scholars.uow.edu.au/display/publication102472,Anatoly,Rosenfeld,anatoly,4
https://scholars.uow.edu.au/display/publication102472,Dean,Cutajar,deanc,2
https://scholars.uow.edu.au/display/publication88582,Stephen,Beirne,sbeirne,2
https://scholars.uow.edu.au/display/publication88582,Brianna,Thompson,brianna,3
https://scholars.uow.edu.au/display/publication88582,Gordon,Wallace,gwallace,4
https://scholars.uow.edu.au/display/publication92914,Jiazhao ,Wang,jiazhao,4
https://scholars.uow.edu.au/display/publication92914,Hua,Liu,hua,7
https://scholars.uow.edu.au/display/publication92914,Hua-Kun,Liu,hua,7
https://scholars.uow.edu.au/display/publication92914,Shulei ,Chou,shulei,3
https://scholars.uow.edu.au/display/publication92914,David,Wexler,davidw,6
https://scholars.uow.edu.au/display/publication92914,Yunxiao,Wang,yunxiao,1
https://scholars.uow.edu.au/display/publication92914,Shi,Dou,shi,8
https://scholars.uow.edu.au/display/publication92914,S,Dou,shi,8
https://scholars.uow.edu.au/display/publication92914,Zaiping,Guo,zguo,5
https://scholars.uow.edu.au/display/publication106971,H.C.,Chang,hchang,1
https://scholars.uow.edu.au/display/publication127458,Tam,Ha,tamha,2
https://scholars.uow.edu.au/display/publication107380,Pawel,Wagner,pawel,6
https://scholars.uow.edu.au/display/publication59492,Marijka,Batterham,marijka,3
https://scholars.uow.edu.au/display/publication125551,Guomin,Yang,gyang,2
https://scholars.uow.edu.au/display/publication125551,Yi,Mu,ymu,3
https://scholars.uow.edu.au/display/publication124799,Isabel,Ferreira,isabelf,3
https://scholars.uow.edu.au/display/publication103739,Judy,Mullan,jmullan,2
https://scholars.uow.edu.au/display/publication103739,Michael,Russell,mirussel,1
https://scholars.uow.edu.au/display/publication125464,Stacy,Carter,stacyc,8
https://scholars.uow.edu.au/display/publication125464,Chris,Degeling,degeling,1
https://scholars.uow.edu.au/display/publication94823,Jonathan,Knott,jknott,1
https://scholars.uow.edu.au/display/publication94823,Philip,Commins,pcommins,2
https://scholars.uow.edu.au/display/publication94823,Shi,Dou,shi,4
https://scholars.uow.edu.au/display/publication94823,S,Dou,shi,4
https://scholars.uow.edu.au/display/publication94823,Jeffrey,Moscrop,jeffm,3
https://scholars.uow.edu.au/display/publication97748,Sandy,Suardi,ssuardi,2
https://scholars.uow.edu.au/display/publication82046,Kate,Lewis,katelew,2
https://scholars.uow.edu.au/display/publication82046,Brin,Grenyer,grenyer,3
https://scholars.uow.edu.au/display/publication64666,Kylie,Mansfield,kylie,2
https://scholars.uow.edu.au/display/publication120978,Adam,Rennie,renniea,3
https://scholars.uow.edu.au/display/publication61915,Konstantin,Konstantinov,konstan,4
https://scholars.uow.edu.au/display/publication61915,Hua,Liu,hua,5
https://scholars.uow.edu.au/display/publication61915,Hua-Kun,Liu,hua,5
https://scholars.uow.edu.au/display/publication35575,Zhixin ,Chen,zchen,6
https://scholars.uow.edu.au/display/publication25041,Julie,Steele,jsteele,2
https://scholars.uow.edu.au/display/publication127515,Stephen,Beirne,sbeirne,7
https://scholars.uow.edu.au/display/publication127515,Gordon,Wallace,gwallace,8
https://scholars.uow.edu.au/display/publication118666,Wanqing,Li,wanqing,7
https://scholars.uow.edu.au/display/publication111257,Zhenxiang,Cheng,cheng,3
https://scholars.uow.edu.au/display/publication22020,David,Neil,dneil,1
https://scholars.uow.edu.au/display/publication113969,Elena,Pereloma,elenap,4
https://scholars.uow.edu.au/display/publication33501,Tony,Okely,tokely,1
https://scholars.uow.edu.au/display/publication33501,Anthony,Okely,tokely,1
https://scholars.uow.edu.au/display/publication124017,Stacy,Carter,stacyc,3
https://scholars.uow.edu.au/display/publication112820,Ted,Melhuish,melhuish,2
https://scholars.uow.edu.au/display/publication112820,Ian,Wright,iwright,16
https://scholars.uow.edu.au/display/publication116188,Thomas,Lee,thlee,2
https://scholars.uow.edu.au/display/publication115301,Zenobia,Jacobs,zenobia,5
https://scholars.uow.edu.au/display/publication115301,Richard,Fullagar,fullagar,4
https://scholars.uow.edu.au/display/publication115301,Ben,Marwick,bmarwick,2
https://scholars.uow.edu.au/display/publication34674,Marijka,Batterham,marijka,7
https://scholars.uow.edu.au/display/publication34674,Tony,Okely,tokely,6
https://scholars.uow.edu.au/display/publication34674,Anthony,Okely,tokely,6
https://scholars.uow.edu.au/display/publication120090,Md Rabiul,Islam,mrislam,1
https://scholars.uow.edu.au/display/publication26808,John,Rossiter,jrossite,1
https://scholars.uow.edu.au/display/publication102595,Raad,Raad,raad,2
https://scholars.uow.edu.au/display/publication102595,Christian,Ritz,critz,3
https://scholars.uow.edu.au/display/publication67592,John,Rossiter,jrossite,1
https://scholars.uow.edu.au/display/publication82953,Peter,Caputi,pcaputi,4
https://scholars.uow.edu.au/display/publication80886,Tim,Barrows,tbarrows,2
https://scholars.uow.edu.au/display/publication80886,Tim,Cohen,tcohen,3
https://scholars.uow.edu.au/display/publication109902,Allan,Chivas,toschi,5
https://scholars.uow.edu.au/display/publication109902,Allen,Nutman,anutman,1
https://scholars.uow.edu.au/display/publication116610,Dylan,Cliff,dylanc,3
https://scholars.uow.edu.au/display/publication116610,Stewart,Vella,stvella,2
https://scholars.uow.edu.au/display/publication116610,Steven,Howard,stevenh,1
https://scholars.uow.edu.au/display/publication30177,Colleen,McGloin,cmcgloin,2
https://scholars.uow.edu.au/display/publication67642,Gordon,Wallace,gwallace,6
https://scholars.uow.edu.au/display/publication67642,Sanjeev,Gambhir,sanjeev,7
https://scholars.uow.edu.au/display/publication97993,John,Evans,johne,1
https://scholars.uow.edu.au/display/publication118180,Tony,Okely,tokely,8
https://scholars.uow.edu.au/display/publication118180,Anthony,Okely,tokely,8
https://scholars.uow.edu.au/display/publication14198,Grace,McCarthy,gracemc,1
https://scholars.uow.edu.au/display/publication5178,Peter,Innis,innis,2
https://scholars.uow.edu.au/display/publication90554,Lisa,Slater,lslater,1
https://scholars.uow.edu.au/display/publication108810,Yi,Mu,ymu,2
https://scholars.uow.edu.au/display/publication97213,Margaret,Hamilton,margham,1
https://scholars.uow.edu.au/display/publication15021,Will,Price,wprice,3
https://scholars.uow.edu.au/display/publication15021,William,Price,wprice,3
https://scholars.uow.edu.au/display/publication89549,Ian,Wright,iwright,3
https://scholars.uow.edu.au/display/publication101237,Elena,Pereloma,elenap,4
https://scholars.uow.edu.au/display/publication101237,Andrew,Kostryzhev,andrii,1
https://scholars.uow.edu.au/display/publication84691,Frank,Deane,fdeane,3
https://scholars.uow.edu.au/display/publication84691,Geoffrey,Lyons,glyons,2
https://scholars.uow.edu.au/display/publication23358,C,Zhang,czhang,5
https://scholars.uow.edu.au/display/publication100434,Zhengyi,Jiang,jiang,2
https://scholars.uow.edu.au/display/publication112638,Nadia,Solowij,nadia,2
https://scholars.uow.edu.au/display/publication112638,Katrina,Weston-Green,kweston,3
https://scholars.uow.edu.au/display/publication74737,Hai,Yu,hailiang,2
https://scholars.uow.edu.au/display/publication122611,Zaiping,Guo,zguo,11
https://scholars.uow.edu.au/display/publication95839,Huijun,Li,huijun,4
https://scholars.uow.edu.au/display/publication95839,Hui,Li,huijun,4
https://scholars.uow.edu.au/display/publication95839,Dominic,Cuiuri,dominic,3
https://scholars.uow.edu.au/display/publication95839,Zengxi,Pan,zengxi,2
https://scholars.uow.edu.au/display/publication29313,Anatoly,Rosenfeld,anatoly,2
https://scholars.uow.edu.au/display/publication32806,Vera,Mackie,vera,1
https://scholars.uow.edu.au/display/publication7415,Brin,Grenyer,grenyer,2
https://scholars.uow.edu.au/display/publication32950,Xu-Feng,Huang,xhuang,3
https://scholars.uow.edu.au/display/publication57170,Ghassan,Beydoun,beydoun,1
https://scholars.uow.edu.au/display/publication19614,Robert,Barry,rbarry,2
https://scholars.uow.edu.au/display/publication94340,Marett,Leiboff,marett,1
https://scholars.uow.edu.au/display/publication30164,Kerry,Gilmore,kerryg,3
https://scholars.uow.edu.au/display/publication30164,Gordon,Wallace,gwallace,5
https://scholars.uow.edu.au/display/publication30164,Jun,Chen,junc,4
https://scholars.uow.edu.au/display/publication34677,Tony,Okely,tokely,2
https://scholars.uow.edu.au/display/publication34677,Anthony,Okely,tokely,2
https://scholars.uow.edu.au/display/publication80932,Erika,van Hell,erikavh,1
https://scholars.uow.edu.au/display/publication50504,Elena,Pereloma,elenap,6
https://scholars.uow.edu.au/display/publication50504,Azdiar,Gazder,azdiar,5
https://scholars.uow.edu.au/display/publication114380,Amir,Arjomandi,amira,2
https://scholars.uow.edu.au/display/publication115024,Guillaume,Michal,gmichal,3
https://scholars.uow.edu.au/display/publication115024,Lihong,Su,lihongsu,6
https://scholars.uow.edu.au/display/publication115024,Hongtao,Zhu,hongtao,4
https://scholars.uow.edu.au/display/publication115024,Guanyu,Deng,gdeng,7
https://scholars.uow.edu.au/display/publication115024,Anh,Tieu,ktieu,2
https://scholars.uow.edu.au/display/publication80378,Simon,Bedford,sbedford,1
https://scholars.uow.edu.au/display/publication106433,Chris,Gibson,cgibson,2
https://scholars.uow.edu.au/display/publication106433,Gordon,Waitt ,gwaitt,5
https://scholars.uow.edu.au/display/publication106433,Chantel,Carr,ccarr,4
https://scholars.uow.edu.au/display/publication106433,Nicholas,Gill,ngill,3
https://scholars.uow.edu.au/display/publication91395,Clive,Schofield,clives,2
https://scholars.uow.edu.au/display/publication106106,David,Adams,djadams,2
https://scholars.uow.edu.au/display/publication97080,Peter,Reynolds,,2
https://scholars.uow.edu.au/display/publication30414,Shaun,Powell,spowell,2
https://scholars.uow.edu.au/display/publication116217,Raymond,Chambers,ray,2
https://scholars.uow.edu.au/display/publication125005,Fuchun,Guo,fuchun,2
https://scholars.uow.edu.au/display/publication125005,Willy,Susilo,wsusilo,3
https://scholars.uow.edu.au/display/publication105299,Nasir,Mahmood,nmahmood,4
https://scholars.uow.edu.au/display/publication116611,Zhengyi,Jiang,jiang,6
https://scholars.uow.edu.au/display/publication25059,Gordon,Wallace,gwallace,7
https://scholars.uow.edu.au/display/publication25059,Will,Price,wprice,6
https://scholars.uow.edu.au/display/publication25059,William,Price,wprice,6
https://scholars.uow.edu.au/display/publication109884,Buddhima,Indraratna,indra,2
https://scholars.uow.edu.au/display/publication109884,Martin,Liu,martindl,1
https://scholars.uow.edu.au/display/publication108818,Christopher,Magee,cmagee,2
https://scholars.uow.edu.au/display/publication108818,Laura,Robinson,laurar,1
https://scholars.uow.edu.au/display/publication108818,Peter,Caputi,pcaputi,3
https://scholars.uow.edu.au/display/publication98118,Shi,Dou,shi,6
https://scholars.uow.edu.au/display/publication98118,S,Dou,shi,6
https://scholars.uow.edu.au/display/publication98118,Zhenxiang,Cheng,cheng,5
https://scholars.uow.edu.au/display/publication98118,Xiaolin,Wang,xiaolin,2
https://scholars.uow.edu.au/display/publication105502,Md. Shahriar,Hossain,shahriar,3
https://scholars.uow.edu.au/display/publication105502,David,Mitchell,dmitchel,7
https://scholars.uow.edu.au/display/publication105502,Dongqi,Shi,dongqi,6
https://scholars.uow.edu.au/display/publication105502,Konstantin,Konstantinov,konstan,11
https://scholars.uow.edu.au/display/publication105502,Michael,Lerch,mlerch,8
https://scholars.uow.edu.au/display/publication105502,Moeava,Tehei,moeava,2
https://scholars.uow.edu.au/display/publication105502,Anatoly,Rosenfeld,anatoly,9
https://scholars.uow.edu.au/display/publication84581,Maria,Kim,mhykim,1
https://scholars.uow.edu.au/display/publication94412,Ted,Melhuish,melhuish,4
https://scholars.uow.edu.au/display/publication38509,Anh,Tieu,ktieu,3
https://scholars.uow.edu.au/display/publication113586,Jun,Chen,junc,7
https://scholars.uow.edu.au/display/publication113586,Gordon,Wallace,gwallace,5
https://scholars.uow.edu.au/display/publication113586,Xu-Feng,Huang,xhuang,4
https://scholars.uow.edu.au/display/publication113586,Zhilian,Yue,zyue,2
https://scholars.uow.edu.au/display/publication113000,Shi,Dou,shi,3
https://scholars.uow.edu.au/display/publication113000,S,Dou,shi,3
https://scholars.uow.edu.au/display/publication113000,Ting,Liao,tingl,1
https://scholars.uow.edu.au/display/publication114087,Jun,Ma,jma,2
https://scholars.uow.edu.au/display/publication114087,Jack,Yang,jiey,4
https://scholars.uow.edu.au/display/publication36015,Gordon,Wallace,gwallace,4
https://scholars.uow.edu.au/display/publication109817,Md. Shahriar,Hossain,shahriar,8
https://scholars.uow.edu.au/display/publication72855,David,Oliveira,doliveir,1
https://scholars.uow.edu.au/display/publication97990,Jiakun,Liu,jiakunl,1
https://scholars.uow.edu.au/display/publication89155,Guomin,Yang,gyang,2
https://scholars.uow.edu.au/display/publication106805,Heath,Ecroyd,heathe,11
https://scholars.uow.edu.au/display/publication98698,Zhenguo,Huang,zhenguo,6
https://scholars.uow.edu.au/display/publication106256,Lionel,Reyftmann,lionelr,3
https://scholars.uow.edu.au/display/publication113004,Hai,Yu,hailiang,10
https://scholars.uow.edu.au/display/publication26644,Peter,Wypych,wypych,1
https://scholars.uow.edu.au/display/publication70410,Mick,Ashcroft,ashcroft,3
https://scholars.uow.edu.au/display/publication114727,Mark,Nelson,mnelson,2
https://scholars.uow.edu.au/display/publication90521,Willy,Susilo,wsusilo,3
https://scholars.uow.edu.au/display/publication83931,James,Reveley,jreveley,1
https://scholars.uow.edu.au/display/publication21017,C,Zhang,czhang,2
https://scholars.uow.edu.au/display/publication97103,Ian,McLean,imclean,1
https://scholars.uow.edu.au/display/publication24568,Arthur,Jenkins,ajenkins,3
https://scholars.uow.edu.au/display/publication24568,Linda,Tapsell,ltapsell,4
https://scholars.uow.edu.au/display/publication24568,Marijka,Batterham,marijka,1
https://scholars.uow.edu.au/display/publication110059,Glenn,Salkeld,gsalkeld,4
https://scholars.uow.edu.au/display/publication103384,Aditya,Ghose,aditya,2
https://scholars.uow.edu.au/display/publication127646,Bin,Liu,liub,3
https://scholars.uow.edu.au/display/publication117781,Mirella,Dottori,mdottori,5
https://scholars.uow.edu.au/display/publication94305,Ting,Ren,tren,1
https://scholars.uow.edu.au/display/publication113381,Catherine,Mac Phail,cmacphai,14
https://scholars.uow.edu.au/display/publication117265,Yi,Mu,ymu,2
https://scholars.uow.edu.au/display/publication117265,Guomin,Yang,gyang,3
https://scholars.uow.edu.au/display/publication65151,Shi,Dou,shi,4
https://scholars.uow.edu.au/display/publication65151,S,Dou,shi,4
